hr,spo2,skinTemp,ambientGasPpm,zoneTemp,ppeCompliant,shiftDurationHours,pastIncidentCount,age,accident_occurred
85,98,35.0238842593051,37,34,0,6.999653534888291,0,59,0
92,97,39.29805622533858,34,43,1,5.6509879507228025,2,31,0
118,100,39.29581563614291,33,25,1,5.702617416765868,0,40,0
115,97,33.54705741166618,37,40,1,11.81205093895802,1,50,0
90,99,36.62648692983917,59,45,1,10.794996680932188,3,48,1
123,92,36.53346464263904,50,30,1,9.022320944538544,0,60,1
94,95,35.2347099025794,30,21,1,3.22341323674675,3,57,0
115,96,36.34971426275221,36,24,0,4.898181859549794,1,57,1
60,95,37.72935083563318,48,30,1,8.544079989351957,0,33,0
97,94,37.18670755803487,32,40,0,5.268929523584804,0,57,0
84,97,37.88867801584602,41,29,0,6.130588182134338,2,59,0
99,96,36.630126871951084,43,48,1,8.8351528284829,0,50,0
60,97,36.28953229789197,16,29,0,10.513061418022014,1,39,0
87,98,38.99708546043375,13,41,1,2.405156087643572,0,27,0
93,97,38.64395618435256,33,25,1,6.1533921926298625,1,47,0
60,97,37.564808331748814,54,38,0,0.7072366461094074,0,20,1
63,93,36.987732060090686,32,32,0,7.315303225961412,0,44,0
80,99,37.59114831963219,38,28,1,4.109702363666938,0,20,0
68,93,34.74390523490395,14,38,1,4.015748587471385,3,51,0
92,93,38.18516340967492,31,45,0,6.392307691854667,1,23,0
76,96,37.76777295257857,20,38,1,10.953023646561494,2,53,0
105,97,38.37314762233083,21,34,1,5.99551199157595,1,40,0
72,98,35.1939543020877,51,39,0,10.828352347870158,3,36,1
97,98,35.98268144902207,15,42,1,9.000661757526498,1,39,0
83,97,38.427229413028,24,35,1,11.628218615906265,3,28,0
95,95,39.52577663743526,20,47,0,1.7446110148982374,0,58,0
89,95,38.44886314022558,17,42,1,5.256424498320528,1,32,0
108,97,37.30654224905727,24,33,1,7.586138174678731,0,64,0
60,96,38.21197882653668,4,39,1,11.21364445936215,4,55,0
89,97,37.757643378620465,41,37,1,8.648816573051873,2,32,0
67,97,38.29914581801867,51,45,1,3.8340148627213506,0,58,0
112,95,36.2711492403083,15,39,1,1.1586086079298719,0,20,0
109,95,35.07361741673232,36,27,0,4.449997830541327,1,29,0
148,94,38.97645421161384,44,36,1,8.478575902736408,1,39,0
93,98,37.23382598367282,13,27,1,1.2564505953744585,0,44,0
74,95,38.91257696291717,46,34,1,7.927005349814546,0,41,0
117,98,37.85402341746172,50,45,1,9.340482525659944,4,56,1
76,100,38.85944639317778,32,32,1,3.568039977422868,1,20,0
72,96,39.76198294567476,24,30,1,6.295312056002585,3,62,0
74,95,38.237508696538654,41,27,0,5.112940392762762,0,63,0
121,96,37.81220286535286,15,15,0,1.2982226395300984,0,43,1
74,91,37.699856158025476,16,21,1,11.400435647262652,3,40,0
101,96,36.510411857569274,44,30,0,7.799486749566823,2,25,0
60,98,38.16209757489712,9,29,1,0.7743033349160746,1,56,0
119,97,37.364044690052786,29,34,0,0.5464138394583797,0,35,1
60,97,37.66255090787116,14,51,1,2.9949432679115295,0,45,0
102,100,38.24435436975296,24,41,1,6.7759336123135645,0,27,0
88,92,36.775252356697514,41,31,1,7.413350565487094,1,31,0
121,97,34.941556894982114,15,46,0,10.394176644592775,1,46,1
105,100,38.342242822076905,33,36,0,5.158207231215241,0,21,0
112,97,37.239025485503596,17,36,1,0.2160191888112585,3,53,0
98,98,39.803604626509006,12,23,1,7.71114712149435,1,21,0
121,94,35.653825549887515,33,32,1,9.45466359668093,2,31,0
102,99,38.03940687308575,34,37,0,3.559397384913878,0,37,0
103,95,38.55760949085606,30,22,1,1.604364905351963,0,55,0
109,98,39.48604776139188,24,48,1,10.14526974328198,0,50,0
87,96,36.51461657148463,19,52,0,6.404958818283368,3,22,0
74,97,37.51178448204108,27,48,1,5.017939316628316,0,49,0
65,97,38.931196294234205,38,38,1,7.48931961458912,0,61,0
115,96,38.30933882725315,7,30,1,8.993354287668625,0,58,0
84,99,39.00285855353209,41,26,1,7.463858899277861,0,42,0
74,97,37.02358850371595,35,39,1,9.800982287529708,0,37,0
76,94,35.29419968478693,0,30,1,4.26446939307505,0,50,0
90,97,38.97567870406712,21,28,0,3.4449295094000076,1,63,0
65,93,34.423436079383066,64,27,1,0.33930313493325803,2,60,1
69,95,36.86415104235329,11,17,1,6.4173942264205595,0,38,0
115,95,34.46745572827617,16,13,1,11.046111813008885,1,54,1
80,94,37.81281411914681,32,22,1,1.3401701082685387,5,49,0
123,98,37.904943780210466,24,29,0,9.166788983874143,3,22,1
90,98,37.20499215210239,15,33,1,10.277697916911439,3,55,0
81,94,37.727656664889636,37,33,1,6.19270824964251,0,53,0
104,94,35.6761207145469,56,13,1,4.800688405382337,0,60,1
94,97,39.326549243571044,46,22,1,3.5891392574989727,2,63,0
83,98,38.05653981270929,16,34,1,10.761469022343281,2,26,0
91,95,37.42733130006947,15,23,0,4.897156792219299,0,20,0
92,95,35.743427524163025,15,37,1,0.9186397424540472,0,32,0
73,96,40.71083605554088,34,34,0,1.0883262189189302,1,20,0
106,99,36.99086938490331,22,30,1,1.908037382989857,2,27,0
88,98,39.13484344086922,41,26,1,10.52823069073294,3,50,0
105,99,37.43674384313942,0,46,1,3.291762913350049,1,38,0
60,97,38.22687802699717,26,31,1,7.397669099326628,1,60,0
119,100,36.688038928343154,51,44,1,1.3500475331971868,0,52,1
94,96,37.75050585232048,34,40,1,8.4217850912121,1,57,0
109,94,38.81201913998791,34,27,1,3.5718142752463624,3,26,0
60,99,38.10450001713468,0,31,1,5.976770431561298,2,29,0
88,99,38.41823887064416,15,24,0,11.889009666973578,4,30,0
92,95,37.113520219618366,52,20,1,6.704353887076139,2,40,0
87,100,38.62722529017701,45,15,1,5.1709028813900835,2,31,0
67,95,36.83307443634072,18,25,0,8.417642534343432,0,37,0
85,93,37.52271214852938,28,56,1,8.576998374272991,0,21,0
101,95,35.98639481202455,28,53,1,10.147832227851882,1,57,0
75,98,39.75366423509878,16,51,1,10.744265397692766,3,46,0
90,95,36.04314528895675,45,40,1,7.298302409754672,3,34,0
84,100,37.041531179739145,18,39,1,1.646807379142599,0,64,0
117,96,37.230031995195205,27,25,0,1.308002560079449,0,62,1
100,95,37.43573989626349,29,40,1,1.9119508560854965,0,40,0
88,94,37.51197362278595,17,55,0,4.7474993184597665,2,51,0
123,90,36.03200846407745,38,50,1,6.205335173176044,0,45,0
138,98,38.83438119108996,19,42,1,0.8834139613226079,1,33,0
94,98,37.521638920307666,57,47,1,6.114290458989493,0,33,1
91,97,37.99372672539748,30,46,1,11.1271754431482,3,57,0
99,95,38.40592772506709,43,32,1,5.820237093460867,2,64,0
76,95,36.321085723590016,15,51,0,2.750222558159399,0,52,0
100,100,36.70142587540292,36,21,0,2.4148976777357953,0,40,0
71,98,37.51287938085882,39,39,1,6.781941342349173,1,50,0
68,99,36.92581454859031,37,40,1,4.149471240310173,0,41,0
94,96,38.30373743509401,43,35,0,5.435677163822547,0,56,0
87,95,37.86373158358128,34,42,1,0.7022568545436877,0,23,0
77,98,39.67144846952193,34,36,1,11.564036825126955,0,36,0
84,95,35.69406278468701,35,38,1,9.68206068480942,0,54,0
72,98,35.353897604012374,12,45,1,9.242589898221581,3,36,0
93,96,38.98158925158085,32,18,1,0.256135525874475,0,33,0
105,96,37.67434229190351,27,30,1,4.19161069181451,1,25,0
60,96,36.87618658210821,47,34,1,8.028722019366416,3,54,0
103,96,34.7247787845415,26,51,1,5.267205731594123,3,34,0
119,95,37.1015061255351,25,36,0,2.090892852986834,3,56,1
85,93,38.527779421406784,23,37,1,3.0543363431614927,1,45,0
79,98,38.04653927386416,30,25,1,8.312239643212752,2,25,0
92,95,38.156478175707434,41,24,1,10.952735463551633,3,27,0
127,100,35.5540330404401,22,5,1,4.25197081273525,0,44,0
70,95,36.385237160021774,0,18,1,11.453887367760743,0,27,0
119,94,36.71581122377297,7,40,1,1.9624107381136513,3,23,0
85,98,39.148284948930836,39,38,1,11.994671712456382,1,22,0
96,100,35.01638235633457,43,29,1,0.7059856989964807,4,28,0
104,100,37.881581997918744,26,53,1,9.3868743980635,2,59,0
124,96,36.83069321706508,21,29,1,10.514608415805222,5,50,1
88,96,37.01241532380147,73,19,1,9.399760408949131,0,61,1
114,96,37.33768811173661,16,18,1,7.178665053380642,0,33,0
104,100,37.01375457333725,38,33,1,8.44689646438582,3,55,0
63,94,37.68920164678286,23,34,1,6.847217533540087,0,26,0
65,96,35.311880917769805,45,60,1,8.312487478538378,1,25,0
97,100,39.131845135800006,26,38,1,4.57413628053313,1,46,0
91,97,38.88891832970092,11,29,1,0.8407852024592546,4,30,0
99,98,37.01207291154285,55,31,0,8.640576537556942,3,51,1
69,96,36.40442939117319,43,43,1,7.847606817478878,2,23,0
86,95,39.59353862265043,29,43,1,7.756459432355282,0,51,0
103,100,33.877362211071556,19,27,1,9.067956983453273,2,57,0
82,94,35.052933436289244,39,55,1,7.777089587802911,0,40,0
116,97,38.11716426040171,14,46,1,7.973534683470213,2,47,0
118,98,34.87142576543903,12,28,1,6.985268767564093,0,56,0
98,97,35.208555577958975,0,26,1,11.561148070746407,2,22,0
118,96,36.7983412121926,38,32,1,1.3189083244426125,3,64,0
97,93,37.51846956660813,20,35,1,9.78647276484334,3,44,0
111,98,36.43314903996885,27,15,1,7.352849931010403,0,22,0
88,95,38.728601455421725,31,36,1,0.9335884722661568,3,28,0
90,93,41.6294505235607,23,25,1,6.51148304292109,2,34,0
83,97,36.38374272910682,29,43,1,5.02519041383065,1,43,0
108,96,37.24031144885062,29,40,1,2.7747653092148687,3,52,0
80,97,38.036887394973334,18,54,1,5.170252659318273,1,36,0
61,99,39.92882556364968,19,38,1,3.498426646531811,0,50,0
68,94,38.436386364100926,37,41,0,6.489133204588908,2,47,0
71,95,36.467578272726975,26,33,0,5.653702134315679,0,40,0
90,97,38.71527677374535,17,37,0,9.339512093319275,3,49,0
103,94,37.48751254478924,66,26,0,3.0864462090108695,2,40,1
86,95,36.69259887215358,25,44,1,11.716850506944047,0,39,0
87,95,39.690893778705366,18,26,1,3.504938066011829,0,37,0
118,98,38.935663436985365,43,44,1,4.5418247659355515,0,21,0
76,97,34.13034158518423,34,37,1,4.557457835507321,3,51,0
91,97,38.008250471518956,32,32,1,10.405931434915907,0,34,0
88,98,36.50169433217928,22,49,1,8.702107508541786,0,52,0
102,97,38.95716412770873,32,30,1,10.472795890272943,0,57,0
60,96,37.279227609475996,0,35,1,2.0353163480045025,5,60,0
71,93,36.931865761332666,36,47,1,10.83373658670894,1,62,0
112,98,36.45812255672351,22,31,1,3.495695149263878,0,25,0
97,96,37.618805193627,17,32,1,3.133014902121189,2,26,0
60,98,36.53491274193518,22,41,1,10.04571869780242,2,30,0
103,96,39.27983637817333,5,29,0,9.043030388317396,0,46,0
82,96,35.345047202396046,32,27,0,9.911636711416477,0,26,0
97,94,37.608363941774456,9,37,0,9.193339494767057,2,34,0
86,95,37.39110490903239,37,16,1,10.454369901124569,0,33,0
118,99,39.24491494101611,18,32,1,2.0485645563815376,1,23,0
61,95,37.13488191188877,52,49,1,2.8633558553835505,0,59,0
112,95,39.31361711796797,41,38,1,3.9101811566807765,3,63,0
83,92,39.16453576134326,41,43,1,7.374745520534664,2,33,0
116,95,35.79649888822877,14,30,0,11.824278942982426,1,57,1
98,93,35.76228243450235,28,35,1,7.471215906325988,2,31,0
97,98,38.137727858819886,40,17,0,11.289523053264665,0,51,0
122,96,35.370027652425826,21,38,1,0.9200539471800072,3,49,0
113,100,40.705451548167225,13,31,1,2.956316528391165,3,39,0
60,96,36.19956763027647,26,17,1,6.738610170904409,0,52,0
79,95,37.81821375217467,28,23,1,0.7663484207170836,0,55,0
69,97,37.00558826462951,0,38,1,3.004214136278449,3,28,0
60,100,37.658992502880366,25,27,1,2.813844110320084,1,53,0
81,95,37.30116367278672,9,32,0,1.4860775646124142,0,55,0
78,96,39.21285155182534,26,29,1,1.8764276891958112,1,56,0
108,98,39.11289211423867,33,25,1,4.115769082137339,2,30,0
103,100,36.426831972982384,43,39,1,0.6639473649875921,0,20,0
97,95,36.58997692872665,0,49,1,9.061794100384907,2,41,0
68,98,35.93730207836458,24,36,0,10.218964250447756,2,31,0
74,97,36.573923915308995,6,43,1,9.935847908061131,0,64,0
97,96,39.612772944316,24,49,0,7.34553271166304,0,45,0
113,100,36.63066765669256,13,27,0,3.646060005130844,3,52,1
90,95,36.18424783440861,20,41,1,0.4549344352489851,0,34,0
95,97,36.471606726193876,32,44,1,5.126649893665131,0,52,0
60,95,38.37011034077147,11,32,1,5.136588204141569,2,26,0
97,96,38.65226503552695,37,32,1,2.1088256234703917,0,63,0
115,95,37.0147360092172,17,24,1,5.144522456725383,0,29,0
60,98,38.0537915405126,36,34,0,8.362741252337802,0,53,0
88,96,35.40943837011692,31,31,1,1.10747475668199,2,62,0
117,100,34.42997936024443,39,20,0,10.32333827206972,2,51,1
81,95,37.914136101529955,51,33,1,7.286893348070966,1,22,0
75,97,37.60838016418496,15,34,1,10.67164843745361,0,60,0
103,92,37.12088035750133,8,33,1,11.84529238966435,0,38,0
108,97,37.35634104105478,11,40,0,11.090642479317497,0,28,0
60,96,36.7068182480489,29,33,0,3.6268587437919084,3,20,0
70,92,37.6555640087535,10,45,1,4.3193152407991695,2,35,0
101,95,37.451356398597774,66,25,1,7.422339462380603,0,64,0
60,95,37.60393849740687,43,42,1,5.90368837969665,0,36,0
69,96,37.28391516427814,27,44,0,8.134358840601239,0,26,0
82,97,37.57925793584728,44,33,1,4.583673610629435,1,61,0
79,95,38.53976649704651,43,38,0,11.858222154993813,5,27,0
105,97,35.812185660518956,41,26,1,8.970627048989394,2,39,0
108,97,37.82505753991087,0,48,1,3.0565020468384563,1,23,0
95,95,35.38140347352687,26,46,1,2.3021456434209626,0,39,0
100,97,37.12219635189064,54,36,1,5.25426091606612,4,49,0
87,95,35.89596821478547,29,32,1,2.4420832838731705,0,63,0
103,97,37.09662263458066,50,40,1,0.955205776239149,0,26,0
93,92,38.55176800759823,49,34,1,3.1958037358503684,0,57,0
115,98,38.84127757984188,39,47,1,0.7079355696074142,2,27,0
103,98,35.76294778983774,22,32,1,4.6243375745058675,0,47,0
88,98,35.55447149505588,8,14,1,9.676604246653714,0,60,0
60,95,38.5016824254622,25,56,1,4.782305808487705,0,27,0
60,98,36.99801949885119,17,37,1,4.277094205524423,2,21,0
87,96,36.82192255094525,29,41,1,1.5109663108899942,0,41,0
90,96,37.59283754248385,34,30,1,10.104229225515962,0,25,0
117,92,36.2166934183398,59,42,1,1.4380333004858916,0,20,1
123,93,36.03779327952509,43,42,0,1.6658640033015377,0,30,1
118,99,37.35151636037091,31,20,1,7.071189998315257,0,26,0
102,97,36.855088939645015,0,26,1,10.928029815502258,4,58,0
72,94,37.716892461595826,0,46,1,3.0760441708663793,0,22,0
68,98,37.26352250142221,59,33,0,9.444422691018023,1,54,1
95,96,37.30619126831328,25,42,0,9.766535297393204,0,26,0
90,97,37.95656769676602,40,39,1,1.0542507164140664,0,51,0
88,96,39.04323572754314,26,44,1,11.154629540102576,1,32,0
71,97,36.24357871637063,14,36,1,8.493065987295871,1,57,0
116,94,38.357672504025096,22,37,1,8.466833573801761,5,41,1
115,98,36.8872132331898,44,20,0,0.7443236188607865,0,29,1
105,93,37.2641822933356,14,51,1,2.046825033710325,1,47,0
94,95,36.55072858041516,30,42,0,4.653060039629176,0,64,0
76,99,37.26479835952653,36,36,1,5.075866142346734,2,30,0
93,98,37.83863792120265,43,18,1,11.41975315545336,0,39,0
77,96,37.13675659008466,35,39,1,6.755948440213889,2,45,0
96,94,39.64718423151567,15,39,0,7.812841079239037,0,26,0
110,96,38.891855903912344,23,35,1,2.007586841022,0,21,0
99,97,38.23051436020454,47,56,0,5.706026496156314,5,54,0
107,95,39.899011625286384,47,31,1,0.309512096005587,1,52,0
123,98,37.465442355087504,63,29,1,10.759452361291407,0,64,1
101,94,36.52212336216798,17,17,0,9.711899098802858,0,24,0
119,95,37.805265406956856,4,28,1,4.1291786769130345,1,45,0
115,98,35.77679504222718,44,47,1,0.25306508125525834,3,34,0
60,96,37.96632408142789,34,39,0,3.143003676922129,1,22,0
95,96,37.23134134659245,22,27,1,4.42004107595844,0,22,0
78,98,38.19599185900863,14,42,1,10.86107878179954,0,35,0
60,98,36.339713639940165,33,33,1,4.913109501805337,0,59,0
63,95,37.79569324052357,27,24,1,0.3466031683637534,0,33,0
86,98,40.982974653486835,25,48,1,8.33502372776724,0,31,0
65,95,38.51966497556749,30,33,1,8.051675061548307,1,45,0
93,96,37.16576713061974,9,39,1,4.084031276948303,2,41,0
84,97,38.68150950958287,0,29,1,11.564794920798088,0,52,0
107,94,36.282227410159244,25,18,0,9.15055076862669,0,46,0
75,98,38.82284551958648,21,27,1,6.58974601926648,2,26,0
114,95,36.18384236327413,38,38,1,8.010820887890882,2,24,0
107,96,33.772765797938376,18,28,0,3.341238960029217,1,50,0
60,96,36.47754121325115,49,40,1,7.99451008676398,0,24,0
103,97,38.11754543986478,34,44,1,11.78536210308815,0,36,0
60,95,35.288333610810746,45,23,1,11.497682170055311,4,24,0
93,94,38.62703598622014,11,34,1,4.99229006426107,0,45,0
63,93,38.3771008957288,55,36,1,7.0300472559851315,0,52,1
112,96,34.78994727875056,15,35,1,4.548407748208067,0,23,0
61,95,38.22498102997717,57,46,1,3.256208318351693,0,30,1
68,99,37.574112159481885,26,50,1,11.654562657401312,0,61,0
60,97,37.72507903131813,32,49,1,1.8691986560994764,0,23,0
75,97,37.11291983020241,41,31,0,4.452258273751578,1,39,0
115,96,37.71551618413805,29,37,1,0.14670876764592516,0,54,0
80,95,39.252134326793765,36,43,1,4.4822913221614025,1,31,0
68,95,36.393348945533404,39,46,0,7.789059028789727,2,49,0
103,94,37.20159794025644,24,44,0,1.3131882194414477,0,51,0
90,97,35.010340346658495,13,40,0,8.787109417153259,1,36,0
90,97,36.004876396646885,17,47,1,11.838862920082844,2,24,0
80,98,35.981152936412755,14,24,1,10.778921810628114,2,39,0
97,95,37.489188741439605,36,33,1,3.810317296900399,0,25,0
74,97,38.273787365362296,39,27,1,10.201821636615335,0,22,0
89,97,37.34497693822882,17,28,0,4.657577266843276,0,41,0
67,100,36.92606133472666,21,23,1,1.739406684135611,2,57,0
92,97,35.85834651066581,48,40,1,0.1959295496088101,0,50,0
109,95,37.843808232693206,9,43,1,9.068939395243873,0,34,0
83,97,36.94598044564147,42,39,1,6.906158190536415,4,64,0
84,94,37.16260941245169,21,37,1,4.651222695894429,3,56,0
87,97,37.885967664935166,32,32,1,10.091434673923844,0,49,0
61,97,36.72326705282573,37,21,0,11.620546832435423,0,48,0
84,95,36.99217539286834,42,48,0,6.451287761006798,1,60,0
141,98,35.023472030354725,52,37,0,8.568223670915092,0,23,1
120,96,38.94591191665249,35,45,1,5.249227659531876,0,25,0
100,97,38.39777563771024,33,42,0,7.202434193994805,0,43,0
86,98,36.466499939475675,4,29,1,9.168032045005846,0,58,0
110,94,37.86478192390448,15,35,0,0.22375942381801334,0,27,0
109,95,37.66443586282444,50,29,1,8.292899301056103,3,32,0
90,97,38.52101640866567,56,25,1,9.520936031786697,0,51,1
61,99,36.40697589644614,28,30,1,7.340602493276384,2,47,0
115,94,39.147966155573805,28,36,1,11.798811463858726,2,29,1
102,95,37.35832532192504,31,31,1,5.178938984373539,0,20,0
78,97,38.09784319519225,45,38,0,2.9863576251268436,0,48,0
93,100,38.326527920484054,7,23,1,4.80016801857475,0,51,0
82,94,39.08182007020408,46,32,1,2.7288365700603157,0,33,0
98,94,37.67711434850741,21,19,1,8.842187527812643,1,38,0
88,96,35.04637933137149,17,38,1,5.168439017785232,2,42,0
67,100,37.05159772249221,36,28,0,8.275324940132574,1,33,0
62,98,40.81502460611204,44,11,0,5.988567717151467,0,43,0
134,91,39.031066830972094,34,37,1,7.885310774250928,5,57,0
70,97,35.79837109599417,30,37,0,7.666555155846596,0,24,0
151,98,39.45523010220435,35,41,0,11.501451812714276,2,42,1
117,97,41.35175635346243,35,40,1,9.42229265263217,1,26,1
76,97,36.1034151855142,26,39,1,7.009244882267018,0,23,0
82,99,37.78671334299618,22,26,1,8.869233888551134,0,29,0
73,100,35.75052325787786,24,27,0,1.1372886988577355,0,64,0
101,93,37.461197418103744,50,29,0,11.388430442894768,0,32,0
96,96,35.35588940229335,5,31,1,1.4764866668271552,2,31,0
89,96,37.01283554147385,17,51,1,1.9661205245933058,0,39,0
94,97,39.443263338057015,21,55,1,1.8735162052337564,0,56,0
124,97,35.167559995201444,14,38,1,8.887222818849185,1,51,1
143,98,41.75384250051425,14,31,1,9.46816665820123,1,56,1
102,97,36.88988087192894,19,48,1,5.247640072940962,0,28,0
95,97,37.02836359197058,0,44,1,7.876753457315122,2,26,0
113,97,39.95526359360823,36,36,0,10.09454573788946,0,23,1
75,95,37.851632921195694,61,43,1,3.615850788155806,0,25,1
121,97,37.02564592696063,35,33,1,0.6187386490905958,2,53,0
82,95,37.144576980754536,15,33,1,10.080619341153213,1,50,0
71,95,37.60711932258135,56,29,0,9.947564545345514,0,50,1
102,99,36.90378178410614,25,26,0,5.602595865825233,0,43,0
124,95,36.75887980188291,42,13,1,7.928598633958335,3,64,0
92,98,34.51887385216694,31,25,1,4.340303501669623,3,59,0
100,97,37.09588219823775,29,34,1,6.386140404880159,0,43,0
69,97,40.237450730643,10,33,0,11.92492203834046,5,24,0
109,100,39.370828843479316,31,47,1,0.26498491591394,0,44,0
90,97,35.95258235489629,30,30,1,2.538783384337912,0,22,0
86,96,36.24586995774289,28,24,1,10.326721567358971,0,27,0
113,93,38.036053786491784,5,35,1,11.168622582108451,1,30,1
68,96,37.21812607534912,14,47,0,9.791210682554993,2,22,0
63,96,39.04925137923861,23,35,1,1.7674685183103722,0,36,0
106,95,37.21470843302668,21,36,1,11.178933055695289,2,62,0
109,95,37.37623871904963,54,28,1,1.1314696226802083,0,30,1
78,98,35.995718248614374,54,51,1,0.42214604728612304,0,26,1
98,99,37.32149492911022,24,30,1,0.5350898003488195,2,64,0
131,95,40.97728875995839,35,46,1,5.324914044496007,0,46,0
78,96,36.19924881591701,33,41,1,6.658889966227069,1,24,0
60,96,39.14504292173393,43,34,0,7.568511929641624,1,55,0
95,96,36.49673369936407,28,38,1,1.820413095811508,0,62,0
129,98,43.35112211111431,35,31,1,6.24975605669703,2,36,0
77,96,39.328356238677664,34,12,0,1.0845341457578515,0,24,0
103,98,37.6372768002142,22,41,1,4.821400977037225,0,27,0
99,95,37.48268086311641,31,16,1,6.664221647523194,5,54,0
106,96,36.40955667913389,35,48,1,0.7001173190889965,0,50,0
88,98,36.373480141245615,41,20,0,5.7699809780934945,0,59,0
107,95,37.80787111208079,52,33,1,6.2919944197367705,1,58,1
103,97,38.92194914506969,41,37,1,4.746447046238951,0,47,0
111,94,40.24337812144467,31,48,1,10.014732136614274,2,40,1
60,96,38.03835515850165,30,50,1,9.835920254844094,1,49,0
93,99,37.932281830957955,19,22,1,0.9202550868982501,1,30,0
60,98,39.447385711948534,22,39,1,3.7374028250822526,0,49,0
73,93,37.12284324562823,51,39,1,4.078338932951354,0,39,1
85,98,39.158201952188975,41,34,1,6.778308706632968,0,54,0
104,95,36.35934598785726,27,38,1,7.5962042253727535,2,48,0
85,100,35.7791593508475,32,37,1,5.396398560208419,2,22,0
147,99,36.567035799088146,19,24,1,5.57382575881134,0,62,0
102,96,37.07549294527896,47,36,1,5.631547310917649,1,41,0
81,96,37.91640437960712,40,28,0,10.50868238549015,2,52,0
110,98,35.80103439293658,45,27,1,3.0715569733424637,1,37,0
61,96,36.93482039403299,21,34,1,1.192440105126288,1,49,0
104,97,37.16945309492772,24,31,0,5.458120197935551,0,21,0
88,95,37.997303204525316,10,26,1,1.2633368197700505,4,39,0
60,100,38.435626133080596,40,22,1,5.719498201503984,2,38,0
69,98,35.46299703123483,46,18,1,7.309291058028613,3,39,0
60,100,37.678140314697735,30,42,1,5.9865411744937145,0,42,0
76,99,38.70645968168068,27,22,1,4.847164922047314,1,55,0
82,96,37.89013480096086,0,44,1,0.23588630648974088,0,62,0
89,96,39.12694369892484,11,18,1,11.633045180067775,1,35,0
80,97,36.64360091483265,60,30,0,11.688977527671817,1,56,1
128,99,38.23215850397688,10,34,1,6.625296066245927,1,64,0
78,97,36.246370773438095,23,50,1,8.86215168417685,3,36,0
101,99,34.45881071082272,32,26,0,9.208330899685329,0,21,0
106,94,35.82821104629846,46,25,1,6.699253040741331,0,28,0
136,99,37.767327174464576,18,33,1,2.246914920633824,3,50,0
60,100,35.3280404149799,40,35,1,0.6938209997315393,1,47,0
82,94,37.16494101412672,26,17,0,2.1250604171135397,3,59,0
96,96,37.82447219340163,38,36,1,6.510030778457798,0,27,0
60,95,39.52703273786385,25,48,1,5.256662066537725,0,48,0
104,100,37.85217162590288,14,31,1,0.2344055167203542,1,20,0
80,97,36.444960167072644,30,40,0,0.53138662773832,1,41,0
85,98,36.16946856204058,31,17,1,8.659326232126238,0,35,0
96,99,33.883258819357124,33,31,1,3.046845635082112,0,48,0
115,96,35.849359948354106,17,32,0,0.13024284716393109,0,24,1
89,96,36.195193992163944,0,23,1,0.3291338702863183,1,42,0
77,97,36.49463607293968,2,38,1,5.095706621372448,2,57,0
71,97,38.402617964062124,36,50,1,8.911721846280589,2,32,0
72,99,37.07948739201384,70,33,1,11.358370421449168,0,45,1
86,98,37.38147524196181,17,22,1,3.769101538349113,3,38,0
99,98,37.47148478328238,13,27,1,8.384217805438492,0,61,0
103,96,34.965193782976975,50,39,1,4.27843353058699,0,45,0
124,100,38.19894131253574,31,42,0,4.339218855597772,1,52,1
119,99,35.291860630494035,41,41,1,4.873870722767635,0,23,0
128,100,37.979175802015355,41,45,0,6.69553161090225,0,55,1
60,98,34.63558252795552,28,54,0,2.280167098816575,0,50,0
104,95,35.752792417016686,29,44,0,0.2793835743409057,3,39,0
68,94,37.72809889797862,33,42,0,0.8271680886275157,2,55,0
104,94,35.656931016411484,14,35,0,0.7079645453956941,0,52,0
124,98,34.44852917548243,50,31,0,11.020783242814844,4,44,1
78,100,37.92823139866092,61,53,1,5.255096347609766,1,42,0
70,98,36.73638208686499,42,43,1,11.666453408140162,3,49,0
88,97,39.15838978953712,15,16,1,11.071243756086176,2,36,0
89,100,36.907709076372406,32,36,1,11.528251974710217,1,42,0
117,95,40.009959787304794,49,36,1,7.325367550822535,0,56,0
92,98,36.32789932600368,50,20,0,6.979675529897642,0,64,0
122,96,40.75165578794771,26,41,1,3.125505278852727,1,49,0
85,96,37.80334053130833,50,52,1,3.6109236314493733,1,47,0
82,95,39.60106998351501,36,35,1,1.5260073908649945,2,64,0
101,94,36.98359067551847,11,30,1,11.788012569495518,3,55,0
115,97,37.59309631581191,15,37,1,5.4364726747481935,0,46,0
103,95,36.1080951835413,53,16,0,11.725725805588118,2,63,1
85,97,38.31994824640484,44,25,1,2.5573432374333165,0,46,0
60,97,37.25212944492787,30,21,1,3.1831310691265937,4,23,0
91,96,38.23511598751958,41,34,1,6.129686666201198,1,63,0
112,98,39.155646230380256,32,30,1,3.525040722234171,0,38,0
79,97,38.82530358025569,47,36,1,1.1447037581464357,0,48,0
112,94,37.53768162106568,2,34,0,5.8352298288633,0,29,1
100,96,38.64958530022695,45,47,1,7.487061350663215,2,32,0
85,100,39.66935632511963,38,41,1,6.3805488926770515,2,34,0
70,98,37.734891623093404,22,47,1,10.66004196912244,0,64,0
66,99,37.898153150069014,49,31,1,5.281319785042524,2,63,0
86,94,38.35411046237729,54,37,1,0.3959139345789507,0,39,1
60,96,38.28892574952746,51,39,1,5.540809282423213,2,24,0
83,98,38.38666883781507,35,37,1,2.587028725897696,0,50,0
97,99,36.58382026532898,64,36,1,4.825764682844387,1,31,1
